question,answer,predicted_answer,concept,hypernym,correct,illegal
"<image>
Is there a breakfast food in this image?",No,no,lamb,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,lamb,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,lamb,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,lamb,breakfast food,True,False
"<image>
Is there a farm animal in this image?",Yes,yes,lamb,farm animal,True,False
"<image>
Is there a farm animal in this image?",Yes,yes,lamb,farm animal,True,False
"<image>
Is there a farm animal in this image?",Yes,yes,lamb,farm animal,True,False
"<image>
Is there a farm animal in this image?",Yes,yes,lamb,farm animal,True,False
"<image>
Is there safety equipment in this image?",No,no,lamb,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,lamb,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,lamb,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,lamb,safety equipment,True,False
"<image>
Is there a food in this image?",Yes,no,lamb_chop,food,False,False
"<image>
Is there a food in this image?",Yes,no,lamb_chop,food,False,False
"<image>
Is there a food in this image?",Yes,no,lamb_chop,food,False,False
"<image>
Is there a food in this image?",Yes,no,lamb_chop,food,False,False
"<image>
Is there a food in this image?",Yes,yes,lamb_chop,food,True,False
"<image>
Is there a protective clothing item in this image?",No,yes,lamb_chop,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,lamb_chop,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,lamb_chop,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,lamb_chop,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,lamb_chop,protective clothing item,False,False
"<image>
Is there a source of light in this image?",Yes,yes,lamp,source of light,True,False
"<image>
Is there a source of light in this image?",Yes,yes,lamp,source of light,True,False
"<image>
Is there a source of light in this image?",Yes,yes,lamp,source of light,True,False
"<image>
Is there a source of light in this image?",Yes,yes,lamp,source of light,True,False
"<image>
Is there seafood in this image?",No,no,lamp,seafood,True,False
"<image>
Is there seafood in this image?",No,no,lamp,seafood,True,False
"<image>
Is there seafood in this image?",No,no,lamp,seafood,True,False
"<image>
Is there seafood in this image?",No,no,lamp,seafood,True,False
"<image>
Is there an electronic device in this image?",Yes,no,lamp,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,no,lamp,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,no,lamp,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,no,lamp,electronic device,False,False
"<image>
Is there a food in this image?",No,no,lamp,food,True,False
"<image>
Is there a food in this image?",No,no,lamp,food,True,False
"<image>
Is there a food in this image?",No,no,lamp,food,True,False
"<image>
Is there a food in this image?",No,no,lamp,food,True,False
"<image>
Is there a home decor item in this image?",Yes,no,lamp,home decor item,False,False
"<image>
Is there a home decor item in this image?",Yes,no,lamp,home decor item,False,False
"<image>
Is there a home decor item in this image?",Yes,no,lamp,home decor item,False,False
"<image>
Is there a home decor item in this image?",Yes,no,lamp,home decor item,False,False
"<image>
Is there scientific equipment in this image?",No,no,lamp,scientific equipment,True,False
"<image>
Is there scientific equipment in this image?",No,no,lamp,scientific equipment,True,False
"<image>
Is there scientific equipment in this image?",No,no,lamp,scientific equipment,True,False
"<image>
Is there scientific equipment in this image?",No,no,lamp,scientific equipment,True,False
"<image>
Is there a home decor item in this image?",Yes,no,lampshade,home decor item,False,False
"<image>
Is there a home decor item in this image?",Yes,no,lampshade,home decor item,False,False
"<image>
Is there a home decor item in this image?",Yes,no,lampshade,home decor item,False,False
"<image>
Is there a tool in this image?",No,yes,lampshade,tool,False,False
"<image>
Is there a tool in this image?",No,yes,lampshade,tool,False,False
"<image>
Is there a tool in this image?",No,yes,lampshade,tool,False,False
"<image>
Is there a weapon in this image?",Yes,no,landmine,weapon,False,False
"<image>
Is there a weapon in this image?",Yes,yes,landmine,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,landmine,weapon,True,False
"<image>
Is there an electronic device in this image?",No,no,landmine,electronic device,True,False
"<image>
Is there an electronic device in this image?",No,yes,landmine,electronic device,False,False
"<image>
Is there an electronic device in this image?",No,no,landmine,electronic device,True,False
"<image>
Is there a source of light in this image?",Yes,yes,lantern,source of light,True,False
"<image>
Is there a source of light in this image?",Yes,yes,lantern,source of light,True,False
"<image>
Is there a source of light in this image?",Yes,yes,lantern,source of light,True,False
"<image>
Is there a source of light in this image?",Yes,yes,lantern,source of light,True,False
"<image>
Is there headwear in this image?",No,no,lantern,headwear,True,False
"<image>
Is there headwear in this image?",No,no,lantern,headwear,True,False
"<image>
Is there headwear in this image?",No,no,lantern,headwear,True,False
"<image>
Is there headwear in this image?",No,no,lantern,headwear,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,lanyard,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,lanyard,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,lanyard,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,lanyard,clothing accessory,True,False
"<image>
Is there medical equipment in this image?",No,no,lanyard,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,no,lanyard,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,no,lanyard,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,no,lanyard,medical equipment,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,laptop,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,laptop,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,laptop,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,laptop,electronic device,True,False
"<image>
Is there a farm animal in this image?",No,no,laptop,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,yes,laptop,farm animal,False,False
"<image>
Is there a farm animal in this image?",No,no,laptop,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,yes,laptop,farm animal,False,False
"<image>
Is there a food in this image?",Yes,yes,lasagna,food,True,False
"<image>
Is there a food in this image?",Yes,yes,lasagna,food,True,False
"<image>
Is there a food in this image?",Yes,yes,lasagna,food,True,False
"<image>
Is there a food in this image?",Yes,yes,lasagna,food,True,False
"<image>
Is there candy in this image?",No,yes,lasagna,candy,False,False
"<image>
Is there candy in this image?",No,yes,lasagna,candy,False,False
"<image>
Is there candy in this image?",No,yes,lasagna,candy,False,False
"<image>
Is there candy in this image?",No,yes,lasagna,candy,False,False
"<image>
Is there a hardware item in this image?",Yes,no,latch,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,latch,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,latch,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,latch,hardware item,False,False
"<image>
Is there footwear in this image?",No,yes,latch,footwear,False,False
"<image>
Is there footwear in this image?",No,no,latch,footwear,True,False
"<image>
Is there footwear in this image?",No,no,latch,footwear,True,False
"<image>
Is there footwear in this image?",No,no,latch,footwear,True,False
"<image>
Is there a fastener in this image?",Yes,yes,latch,fastener,True,False
"<image>
Is there a fastener in this image?",Yes,yes,latch,fastener,True,False
"<image>
Is there a fastener in this image?",Yes,yes,latch,fastener,True,False
"<image>
Is there a fastener in this image?",Yes,yes,latch,fastener,True,False
"<image>
Is there a drink in this image?",No,no,latch,drink,True,False
"<image>
Is there a drink in this image?",No,no,latch,drink,True,False
"<image>
Is there a drink in this image?",No,no,latch,drink,True,False
"<image>
Is there a drink in this image?",No,no,latch,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,latte,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,latte,drink,True,False
"<image>
Is there a drink in this image?",Yes,no,latte,drink,False,False
"<image>
Is there candy in this image?",No,yes,latte,candy,False,False
"<image>
Is there candy in this image?",No,yes,latte,candy,False,False
"<image>
Is there candy in this image?",No,no,latte,candy,True,False
"<image>
Is there a home appliance in this image?",Yes,no,lawnmower,home appliance,False,False
"<image>
Is there a home appliance in this image?",Yes,no,lawnmower,home appliance,False,False
"<image>
Is there a home appliance in this image?",Yes,no,lawnmower,home appliance,False,False
"<image>
Is there a home appliance in this image?",Yes,no,lawnmower,home appliance,False,False
"<image>
Is there seafood in this image?",No,no,lawnmower,seafood,True,False
"<image>
Is there seafood in this image?",No,no,lawnmower,seafood,True,False
"<image>
Is there seafood in this image?",No,no,lawnmower,seafood,True,False
"<image>
Is there seafood in this image?",No,no,lawnmower,seafood,True,False
"<image>
Is there a garden tool in this image?",Yes,yes,lawnmower,garden tool,True,False
"<image>
Is there a garden tool in this image?",Yes,yes,lawnmower,garden tool,True,False
"<image>
Is there a garden tool in this image?",Yes,yes,lawnmower,garden tool,True,False
"<image>
Is there a garden tool in this image?",Yes,yes,lawnmower,garden tool,True,False
"<image>
Is there sports equipment in this image?",No,no,lawnmower,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,yes,lawnmower,sports equipment,False,False
"<image>
Is there sports equipment in this image?",No,no,lawnmower,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,yes,lawnmower,sports equipment,False,False
"<image>
Is there a furniture in this image?",Yes,yes,lectern,furniture,True,False
"<image>
Is there a furniture in this image?",Yes,yes,lectern,furniture,True,False
"<image>
Is there a furniture in this image?",Yes,yes,lectern,furniture,True,False
"<image>
Is there a fastener in this image?",No,yes,lectern,fastener,False,False
"<image>
Is there a fastener in this image?",No,yes,lectern,fastener,False,False
"<image>
Is there a fastener in this image?",No,yes,lectern,fastener,False,False
"<image>
Is there an animal in this image?",Yes,yes,leech,animal,True,False
"<image>
Is there an animal in this image?",Yes,no,leech,animal,False,False
"<image>
Is there an animal in this image?",Yes,no,leech,animal,False,False
"<image>
Is there an animal in this image?",Yes,no,leech,animal,False,False
"<image>
Is there a vegetable in this image?",No,yes,leech,vegetable,False,False
"<image>
Is there a vegetable in this image?",No,yes,leech,vegetable,False,False
"<image>
Is there a vegetable in this image?",No,yes,leech,vegetable,False,False
"<image>
Is there a vegetable in this image?",No,no,leech,vegetable,True,False
"<image>
Is there a food in this image?",Yes,yes,leek,food,True,False
