question,answer,predicted_answer,relation,correct
"In: Question: 
Is the large red metal cylinder to the right of the  green metal cube?Answer:
Out:",No,no,right,True
"In: Question: 
Is the large red metal cylinder behind the small yellow metal cylinder?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the large green rubber cube to the right of the  yellow sphere?Answer:
Out:",No,no,right,True
"In: Question: 
Is the small brown rubber cube behind the  yellow sphere?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the large gray metal sphere in front of the large blue cube?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the large gray metal sphere to the right of the large purple cube?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the large blue cube to the right of the large purple cube?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the small gray cube to the left of the small purple rubber sphere?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the  purple rubber cylinder behind the large blue sphere?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the large blue sphere to the left of the  purple rubber cylinder?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the large blue rubber cube in front of the  purple rubber cylinder?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the small green metal sphere to the right of the large gray rubber sphere?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the small green metal sphere behind the large gray rubber sphere?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the small metal cube to the left of the sphere?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the small purple rubber cylinder behind the  green metal sphere?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the  gray cube to the right of the large brown metal cylinder?Answer:
Out:",No,no,right,True
"In: Question: 
Is the large brown metal cylinder behind the small yellow metal cylinder?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small yellow metal cylinder to the left of the  yellow rubber sphere?Answer:
Out:",No,yes,left,False
"In: Question: 
Is the  green metal cube in front of the small gray cylinder?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the small cylinder to the right of the large cylinder?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the large purple metal sphere to the left of the large cylinder?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the large purple metal cube in front of the small blue rubber cube?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the small red rubber sphere behind the large gray metal sphere?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small gray rubber sphere to the right of the large green metal cube?Answer:
Out:",No,no,right,True
"In: Question: 
Is the large green metal cube to the left of the small brown metal sphere?Answer:
Out:",No,no,left,True
"In: Question: 
Is the small gray rubber sphere in front of the large gray metal sphere?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the large green rubber cylinder to the right of the small red metal cylinder?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the large cyan metal cylinder in front of the small blue metal cylinder?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the  yellow cube to the right of the  green cube?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the small purple rubber cube to the right of the small gray rubber cylinder?Answer:
Out:",No,no,right,True
"In: Question: 
Is the large sphere behind the small purple rubber cube?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small purple cylinder to the right of the  brown sphere?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the  green metal cylinder to the right of the small gray cube?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the small blue cube behind the  green metal cylinder?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the large green rubber cylinder in front of the large brown metal cylinder?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the small red metal cylinder to the left of the cube?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the sphere behind the large green rubber cylinder?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the large cyan metal cylinder in front of the small green rubber cylinder?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the large brown metal cylinder to the left of the small purple metal cylinder?Answer:
Out:",No,yes,left,False
"In: Question: 
Is the large red metal sphere to the right of the small blue metal cube?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the  brown rubber cylinder to the left of the large purple metal sphere?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the large cyan rubber cube to the right of the  purple metal cylinder?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the small gray rubber sphere in front of the large red metal sphere?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the small green rubber sphere in front of the small blue rubber cube?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the  purple metal cylinder behind the small blue metal cube?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small green metal sphere to the right of the large purple metal sphere?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the small purple metal cylinder to the left of the cube?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the cube to the left of the small purple metal cylinder?Answer:
Out:",No,no,left,True
"In: Question: 
Is the  green rubber cube behind the cylinder?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the cylinder to the left of the small cyan metal sphere?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the large yellow rubber sphere to the right of the large brown rubber sphere?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the cylinder to the right of the small brown rubber sphere?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the large brown rubber sphere behind the  green rubber cube?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the cube in front of the small red cylinder?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the small blue cylinder behind the small cyan cylinder?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the large green rubber cylinder to the left of the small brown rubber cylinder?Answer:
Out:",No,no,left,True
"In: Question: 
Is the cube to the right of the small brown rubber cylinder?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the  green rubber cube behind the small blue cylinder?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the  purple rubber cube to the right of the small blue cylinder?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the small red cube to the left of the large yellow cube?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the large yellow rubber sphere behind the small brown cube?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the small brown cube to the left of the large yellow cube?Answer:
Out:",No,yes,left,False
"In: Question: 
Is the small red cube to the left of the large yellow rubber sphere?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the cylinder behind the small blue metal sphere?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the large green rubber cube behind the small gray metal cube?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the large gray cube in front of the large blue cube?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the large gray cube to the right of the small blue sphere?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the small brown cube to the right of the  metal cylinder?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the  cyan metal cube in front of the small cyan metal cylinder?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the  green rubber cube to the left of the  brown rubber cube?Answer:
Out:",No,yes,left,False
"In: Question: 
Is the large green metal sphere behind the small purple metal cylinder?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small green rubber sphere to the right of the small purple metal cylinder?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the  brown rubber cube behind the large blue rubber sphere?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the large green metal cylinder in front of the small gray metal cube?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the large green metal sphere in front of the small yellow rubber sphere?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the large brown rubber cylinder behind the small purple metal sphere?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small purple metal sphere to the right of the large green metal sphere?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the small yellow rubber sphere behind the small purple metal sphere?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the large blue metal sphere to the left of the small blue metal cylinder?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the small yellow rubber sphere in front of the large brown rubber cylinder?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the large brown rubber cylinder to the left of the small yellow rubber sphere?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the sphere in front of the  rubber cube?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the small cyan cube to the right of the small gray cylinder?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the large gray cylinder in front of the large purple cylinder?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the  blue sphere behind the  gray sphere?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small blue cube behind the large gray cylinder?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the large gray cylinder in front of the small brown cylinder?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the large red cylinder to the right of the  green cube?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the  green cube to the right of the large red cylinder?Answer:
Out:",No,no,right,True
"In: Question: 
Is the cylinder to the left of the large yellow metal sphere?Answer:
Out:",No,yes,left,False
"In: Question: 
Is the cylinder to the right of the large yellow metal sphere?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the large blue metal cylinder behind the large purple rubber sphere?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the large blue metal cylinder to the left of the large purple rubber sphere?Answer:
Out:",No,no,left,True
"In: Question: 
Is the cube behind the large red metal sphere?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the  red metal cylinder to the right of the large red rubber cube?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the small green metal cube behind the  green rubber cylinder?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the sphere to the left of the  green rubber cylinder?Answer:
Out:",No,no,left,True
"In: Question: 
Is the  brown rubber cylinder to the left of the sphere?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the  red metal cylinder in front of the  brown rubber cylinder?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the small green metal cube in front of the small brown rubber cube?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the  red metal cylinder in front of the small brown rubber cube?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the  gray metal cube to the left of the small gray rubber cylinder?Answer:
Out:",No,yes,left,False
"In: Question: 
Is the  green metal cube behind the small yellow metal cylinder?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small yellow metal cylinder to the right of the small blue rubber cylinder?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the large brown rubber sphere to the left of the large yellow metal cylinder?Answer:
Out:",No,no,left,True
"In: Question: 
Is the small gray rubber cylinder to the right of the large brown rubber sphere?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the small gray metal sphere to the left of the small yellow metal cylinder?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the small gray rubber cylinder in front of the small yellow metal cylinder?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the  blue sphere to the right of the  gray rubber cube?Answer:
Out:",No,no,right,True
"In: Question: 
Is the large red rubber sphere to the right of the small blue metal sphere?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the  cyan cylinder in front of the small yellow metal sphere?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the  blue cylinder in front of the  cyan cylinder?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the large red metal cylinder to the left of the small cyan sphere?Answer:
Out:",Yes,yes,left,True
