question,answer,predicted_answer,relation,correct
"Question: <image>
There is a red metallic cube; does it have the same size as the metal thing in front of the big yellow cylinder?Answer:",no,yes,in front of,False
"Question: <image>
How big is the cube that is right of the large cyan metal object?Answer:",small,small,right,True
"Question: <image>
Does the metal sphere have the same size as the yellow object in front of the red thing?Answer:",yes,yes,in front of,True
"Question: <image>
There is a blue object that is behind the large red matte ball; what is its shape?Answer:",cube,cylinder,behind,False
"Question: <image>
Is the number of tiny metal cylinders behind the large purple object less than the number of yellow shiny objects behind the tiny cyan metal ball?Answer:",no,no,behind,True
"Question: <image>
The large ball that is left of the tiny green cylinder is what color?Answer:",blue,cyan,left,False
"Question: <image>
What number of tiny purple metallic cylinders are to the left of the small gray object?Answer:",1,0,left,False
"Question: <image>
How many objects are tiny metal cubes or objects that are in front of the small metal cube?Answer:",3,2,in front of,False
"Question: <image>
Are the object to the right of the metallic block and the tiny object to the right of the purple rubber sphere made of the same material?Answer:",yes,no,right,False
"Question: <image>
Are there more tiny yellow cubes right of the cylinder than red matte cylinders?Answer:",no,no,right,True
"Question: <image>
There is a tiny purple rubber thing; what number of small balls are on the left side of it?Answer:",0,0,left,True
"Question: <image>
How many things are small green shiny spheres or balls right of the big yellow metallic thing?Answer:",2,1,right,False
"Question: <image>
Is the number of big purple matte things that are behind the purple matte thing less than the number of big metallic balls?Answer:",yes,no,behind,False
"Question: <image>
There is a thing that is on the left side of the purple thing; does it have the same shape as the purple matte object?Answer:",yes,no,left,False
"Question: <image>
What shape is the purple rubber thing that is to the right of the small gray rubber thing?Answer:",sphere,cube,right,False
"Question: <image>
Are there the same number of large purple matte balls that are to the right of the brown cube and small red metallic spheres?Answer:",yes,no,right,False
"Question: <image>
How many things are matte balls that are on the left side of the large green rubber ball or gray matte cylinders?Answer:",1,2,left,False
"Question: <image>
How many objects are tiny metal cubes that are in front of the cyan matte thing or small gray cubes?Answer:",3,1,in front of,False
"Question: <image>
Are there an equal number of small rubber things that are to the right of the cyan metal block and small cyan cylinders?Answer:",yes,yes,right,True
"Question: <image>
Is the number of objects on the left side of the small cylinder greater than the number of rubber spheres on the left side of the matte object?Answer:",no,yes,left,False
"Question: <image>
Is the shape of the large rubber object that is behind the cylinder the same as  the big metal object?Answer:",yes,no,behind,False
"Question: <image>
Does the big rubber ball have the same color as the shiny object in front of the small metal cylinder?Answer:",yes,no,in front of,False
"Question: <image>
Do the big cube to the left of the tiny blue metallic block and the big metallic thing that is on the left side of the large blue block have the same color?Answer:",yes,no,left,False
"Question: <image>
There is a cylinder that is right of the blue block right of the tiny matte cylinder; are there any red cylinders that are to the right of it?Answer:",no,no,right,True
"Question: <image>
Does the rubber block that is on the right side of the large purple metal sphere have the same color as the tiny ball?Answer:",no,no,right,True
"Question: <image>
What is the shape of the green object to the left of the metallic cylinder that is to the left of the red metal cylinder?Answer:",sphere,cube,left,False
"Question: <image>
There is a cyan metallic cube in front of the yellow metal ball; is it the same size as the large yellow thing?Answer:",no,no,in front of,True
"Question: <image>
What is the color of the sphere right of the yellow sphere?Answer:",green,purple,right,False
"Question: <image>
Are there an equal number of small yellow objects in front of the big rubber thing and brown matte cubes?Answer:",yes,no,in front of,False
"Question: <image>
Are there fewer small blue cylinders that are in front of the small shiny block than tiny purple metal cylinders?Answer:",yes,no,in front of,False
"Question: <image>
There is a tiny shiny cube; is it the same color as the big shiny object left of the yellow ball?Answer:",no,yes,left,False
"Question: <image>
Is the material of the small brown cylinder that is behind the brown rubber object the same as the big brown thing?Answer:",yes,no,behind,False
"Question: <image>
There is a tiny cylinder on the left side of the large brown metal sphere; what is its material?Answer:",rubber,rubber,left,True
"Question: <image>
Do the large matte block right of the large red object and the tiny cube have the same color?Answer:",no,no,right,True
"Question: <image>
What number of small rubber things are in front of the big gray cylinder?Answer:",0,0,in front of,True
"Question: <image>
Is the number of large metallic things that are to the right of the large yellow cylinder greater than the number of large green shiny spheres that are on the right side of the large green metal sphere?Answer:",yes,no,right,False
"Question: <image>
How many big metallic objects are on the right side of the cylinder?Answer:",1,0,right,False
